FIPS_VTD,PRECINCT NAME,WD,CG,LEG,CM,S DST,S1,S2,C,V,MCD NAME        ,JD,TC,ME,MCD,PRCT,CC,COVTD,7am ,EDR,Signatures,AB-Reg,AB-Fed,AB-Pres,Ballots,PresR,PresDFL,PresG,PresCP,PresOther,PresLib,PresRP,PresRPM,PresSWP,USSenR,USSenDFL,USSenInd,USSenOther,USSenCP,USSenSWP,USSenLib,USSenGRP,CONG_DIST,CongR,CongDFL,CongInd,CongOther,CongCP,CongLib,MNSenR,MNSenDFL,MNSenInd,MNSenCP,MNSenNP,MNLegR,MNLegDFL,MNLegInd,MNLegCP,MNLegLib,MNLegG
0040005,APPLETON               ,0,2,13A,1,85300,0,0,N,P,APPLETON CITY                 ,8,C,N,004,0005,76,760005,919,150,720,61,0,0,781,326,394,34,1,15,1,1,13,0,278,440,38,15,4,5,0,6,2,279,458,19,9,2,7,261,323,177,0,0,307,296,157,0,0,0
0050010,APPLETON TWP.          ,0,2,13A,1,85300,0,0,N,P,APPLETON TOWNSHIP             ,8,T,N,005,0010,76,760010,135,16,118,12,0,0,130,67,55,3,0,4,0,1,3,0,65,56,4,4,1,1,0,2,2,50,76,2,0,0,0,53,46,29,0,0,63,36,28,0,0,0
0150015,BENSON W-1             ,0,2,13B,2,77700,0,0,N,P,BENSON CITY                   ,8,C,N,015,0015,76,760015,851,114,692,57,0,0,749,281,411,36,4,10,0,2,8,0,260,422,36,16,7,3,2,4,2,281,418,27,4,2,2,322,296,114,0,0,235,495,0,0,0,0
0150020,BENSON W-2             ,0,2,13B,3,77700,0,0,N,P,BENSON CITY                   ,8,C,N,015,0020,76,760020,1020,102,823,106,0,0,929,383,473,35,2,19,1,4,13,1,351,504,41,13,2,4,1,6,2,344,543,11,5,4,1,414,358,126,0,0,334,560,0,0,0,0
0200025,BENSON TWP.            ,0,2,13B,2,77700,0,0,N,P,BENSON TOWNSHIP               ,8,T,N,020,0025,76,760025,213,18,172,0,22,0,194,80,100,4,0,10,0,1,9,0,78,108,7,0,0,0,0,0,2,72,119,1,0,0,0,95,79,19,0,0,57,134,0,0,0,0
0250030,CAMP LAKE TWP.         ,0,2,13B,5,77500,0,0,N,P,CAMP LAKE TOWNSHIP            ,8,T,N,025,0030,76,760030,138,11,126,0,9,0,135,34,96,4,0,1,0,1,0,0,30,99,5,0,0,0,0,0,2,34,98,2,0,0,0,41,74,18,0,0,19,115,0,0,0,0
0300035,CASHEL TWP.            ,0,2,13B,4,77500,0,0,N,P,CASHEL TOWNSHIP               ,8,T,N,030,0035,76,760035,91,9,82,6,0,0,88,35,45,3,0,5,0,0,5,0,39,46,2,1,0,0,0,1,2,35,53,0,0,0,0,40,37,10,0,0,35,51,0,0,0,0
0340040,CLONTARF               ,0,2,13B,2,77700,0,0,N,P,CLONTARF CITY                 ,8,C,N,034,0040,76,760040,85,3,72,2,0,0,74,31,37,4,0,1,0,0,1,0,27,44,1,1,0,0,0,1,2,31,42,0,0,0,0,34,29,10,0,0,28,44,0,0,0,0
0350045,CLONTARF TWP.          ,0,2,13B,2,77700,0,0,N,P,CLONTARF TOWNSHIP             ,8,T,N,035,0045,76,760045,51,4,44,2,0,0,46,15,24,3,0,3,1,0,2,0,17,21,4,2,0,0,0,2,2,17,25,3,0,0,0,19,20,5,0,0,10,35,0,0,0,0
0450050,DANVERS                ,0,2,13A,4,77700,0,0,N,P,DANVERS CITY                  ,8,C,N,045,0050,76,760050,61,8,59,1,0,0,60,25,29,5,0,1,0,0,1,0,27,27,3,2,1,0,0,1,2,23,37,0,0,0,0,20,20,19,0,0,31,17,11,0,0,0
0500055,DE GRAFF               ,0,2,13B,5,77700,0,0,N,P,DE GRAFF CITY                 ,8,C,N,050,0055,76,760055,79,11,71,4,0,0,75,33,37,3,0,2,0,0,2,0,33,38,3,1,0,0,0,1,2,35,37,2,1,1,0,25,36,13,0,0,27,48,0,0,0,0
0550060,DUBLIN TWP.            ,0,2,13B,4,77700,0,0,N,P,DUBLIN TOWNSHIP               ,8,T,N,055,0060,76,760060,103,7,85,12,0,0,97,48,38,3,0,8,0,0,8,0,51,38,6,2,1,0,0,1,2,52,40,3,1,1,0,61,32,4,0,0,47,49,0,0,0,0
0600065,EDISON TWP.            ,0,2,13A,4,85300,0,0,N,P,EDISON TOWNSHIP               ,8,T,N,060,0065,76,760065,87,4,64,5,0,0,69,30,33,4,0,2,0,0,2,0,18,44,5,2,0,1,0,1,2,17,52,0,0,0,0,30,29,10,0,0,25,32,11,0,0,0
0650070,FAIRFIELD TWP.         ,0,2,13A,4,76900,0,0,N,P,FAIRFIELD TOWNSHIP            ,8,T,N,065,0070,76,760070,91,4,72,4,0,0,76,35,34,4,0,3,0,0,3,0,23,51,2,0,0,0,0,0,2,26,46,1,0,0,0,33,32,10,0,0,48,20,8,0,0,0
0700075,HAYES TWP.             ,0,2,13B,5,77500,0,0,N,P,HAYES TOWNSHIP                ,8,T,N,070,0075,76,760075,135,14,119,9,0,0,128,52,68,5,0,3,0,0,3,0,42,76,7,3,1,0,1,1,2,46,79,1,1,0,1,51,62,14,0,0,28,97,0,0,0,0
0750080,HEGBERT TWP.           ,0,2,13A,1,85300,0,0,N,P,HEGBERT TOWNSHIP              ,8,T,N,075,0080,76,760080,83,6,71,3,0,0,74,39,26,4,0,4,0,0,4,0,40,31,3,0,0,0,0,0,2,34,40,0,0,0,0,44,21,8,0,0,47,14,13,0,0,0
0770085,HOLLOWAY               ,0,2,13A,4,85300,0,0,N,P,HOLLOWAY CITY                 ,8,C,N,077,0085,76,760085,69,5,55,6,0,0,61,26,28,4,0,0,0,0,0,0,13,39,6,2,0,0,1,1,2,18,39,1,2,0,2,21,20,18,0,0,26,14,19,0,0,0
0790090,KERKHOVEN              ,0,2,13B,5,77500,0,0,N,P,KERKHOVEN CITY                ,8,C,N,079,0090,76,760090,451,58,384,27,1,0,412,238,150,8,2,13,1,1,11,0,233,153,16,9,6,2,0,1,2,229,176,4,0,0,0,262,113,30,0,0,160,241,0,0,0,0
0800095,KERKHOVEN TWP.         ,0,2,13B,5,77700,0,0,N,P,KERKHOVEN TOWNSHIP            ,8,T,N,080,0095,76,760095,185,23,165,9,1,0,175,76,77,13,0,7,0,0,7,0,75,92,5,1,0,0,0,1,2,80,90,1,2,0,2,90,73,9,0,0,56,116,0,0,0,0
0900100,KILDARE TWP.           ,0,2,13B,5,77700,0,0,N,P,KILDARE TOWNSHIP              ,8,T,N,090,0100,76,760100,93,9,73,4,0,0,77,30,43,0,0,2,0,0,2,0,22,48,0,4,2,2,0,0,2,32,41,3,0,0,0,29,37,9,0,0,16,59,0,0,0,0
0950105,MARYSLAND TWP.         ,0,2,13A,4,85300,0,0,N,P,MARYSLAND TOWNSHIP            ,8,T,N,095,0105,76,760105,58,5,51,0,0,0,51,19,27,5,0,0,0,0,0,0,13,37,0,0,0,0,0,0,2,14,34,1,1,0,1,26,17,7,0,0,23,21,6,0,0,0
1000110,MOYER TWP.             ,0,2,13A,4,85300,0,0,N,P,MOYER TOWNSHIP                ,8,T,N,100,0110,76,760110,73,4,65,3,0,0,68,30,30,5,0,3,0,0,3,0,29,35,3,1,0,0,0,1,2,25,42,1,0,0,0,29,33,6,0,0,31,26,10,0,0,0
1050115,MURDOCK                ,0,2,13B,4,77500,0,0,N,P,MURDOCK CITY                  ,8,C,N,105,0115,76,760115,141,23,131,0,0,7,138,36,92,3,0,6,0,0,6,0,40,89,6,2,0,1,0,1,2,51,84,2,0,0,0,41,74,19,0,0,30,104,0,0,0,0
1100120,PILLSBURY TWP.         ,0,2,13B,5,77500,0,0,N,P,PILLSBURY TOWNSHIP            ,8,T,N,110,0120,76,760120,161,24,155,10,0,0,165,99,62,3,0,1,0,0,1,0,89,69,3,0,0,0,0,0,2,92,71,1,0,0,0,86,65,11,0,0,64,98,0,0,0,0
1150125,SHIBLE TWP.            ,0,2,13A,1,85300,0,0,N,P,SHIBLE TOWNSHIP               ,8,T,N,115,0125,76,760125,79,13,81,2,0,0,83,47,31,2,0,3,0,0,3,0,42,39,2,0,0,0,0,0,2,42,37,4,0,0,0,42,31,10,0,0,45,27,10,0,0,0
1200130,SIX MILE GROVE TWP.    ,0,2,13B,4,77700,0,0,N,P,SIX MILE GROVE TOWNSHIP       ,8,T,N,120,0130,76,760130,96,12,89,5,0,0,94,43,45,4,0,2,0,0,2,0,29,55,3,6,1,1,1,3,2,36,55,1,2,0,2,29,47,18,0,0,29,65,0,0,0,0
1250135,SWENODA TWP.           ,0,2,13B,4,85300,0,0,N,P,SWENODA TOWNSHIP              ,8,T,N,125,0135,76,760135,84,4,75,1,0,0,76,38,36,0,0,2,0,0,2,0,36,39,0,1,0,0,0,1,2,37,38,0,1,0,1,39,31,5,0,0,21,54,0,0,0,0
1300140,TARA TWP.              ,0,2,13A,4,85300,0,0,N,P,TARA TOWNSHIP                 ,8,T,N,130,0140,76,760140,70,6,61,0,0,0,61,29,29,1,1,0,0,0,0,0,25,30,3,2,2,0,0,0,2,23,36,0,1,1,0,36,18,5,0,0,31,26,3,0,0,0
1350145,TORNING TWP.           ,0,2,13B,3,77700,0,0,N,P,TORNING TOWNSHIP              ,8,T,N,135,0145,76,760145,245,24,215,11,0,0,226,107,104,11,1,2,0,0,2,0,103,108,8,3,0,1,0,2,2,102,115,5,1,0,1,94,91,38,0,0,69,153,0,0,0,0
1400150,WEST BANK TWP.         ,0,2,13A,4,77700,0,0,N,P,WEST BANK TOWNSHIP            ,8,T,N,140,0150,76,760150,115,11,89,6,0,0,95,44,44,5,0,2,0,0,2,0,39,47,6,3,2,0,1,0,2,44,43,5,0,0,0,29,45,17,0,0,32,42,18,0,0,0
0050005,BARTLETT TWP.          ,0,7,11B,2,81800,0,0,N,O,BARTLETT TOWNSHIP             ,7,T,N,005,0005,77,770005,244,14,168,15,0,0,183,97,73,5,0,6,1,1,4,0,98,76,6,1,0,0,1,0,7,52,121,0,2,2,0,76,104,0,0,0,71,109,0,0,0,0
0090010,BERTHA                 ,0,7,11B,2,78600,0,0,N,O,BERTHA CITY                   ,7,C,N,009,0010,77,770010,274,30,234,9,0,0,243,136,83,11,0,2,0,0,2,0,129,94,6,7,5,0,0,2,7,87,143,0,3,3,0,106,126,0,0,0,127,108,0,0,0,0
0100015,BERTHA TWP.            ,0,7,11B,2,75900,0,0,N,O,BERTHA TOWNSHIP               ,7,T,N,010,0015,77,770015,250,11,199,8,0,0,207,99,77,17,4,10,0,0,10,0,99,91,8,7,4,2,0,1,7,63,132,0,8,8,0,89,110,0,0,0,107,97,0,0,0,0
0200020,BIRCHDALE TWP.         ,0,7,11B,5,75300,0,0,N,O,BIRCHDALE TOWNSHIP            ,7,T,N,020,0020,77,770020,436,46,339,20,0,0,359,186,137,22,0,7,0,0,7,0,180,149,16,10,4,4,0,2,7,104,236,0,8,8,0,119,221,0,0,0,107,236,0,0,0,0
0250025,BROWERVILLE            ,0,7,11B,4,78700,0,0,N,O,BROWERVILLE CITY              ,7,C,N,025,0025,77,770025,442,51,355,26,0,0,381,148,172,20,0,29,1,2,26,0,154,192,14,5,1,2,0,2,7,58,281,0,8,8,0,87,275,0,0,0,73,286,0,0,0,0
0300030,BRUCE TWP.             ,0,7,11B,4,75300,0,0,N,O,BRUCE TOWNSHIP                ,7,T,N,030,0030,77,770030,314,23,235,14,0,0,249,153,75,6,0,9,1,1,6,1,146,88,6,6,2,3,1,0,7,69,153,0,10,10,0,85,154,0,0,0,67,178,0,0,0,0
0350035,BURLEENE TWP.          ,0,7,11B,5,75900,0,0,N,O,BURLEENE TOWNSHIP             ,7,T,N,035,0035,77,770035,203,16,168,4,0,0,172,79,76,10,0,4,0,0,4,0,86,73,9,2,0,1,0,1,7,42,125,0,2,2,0,48,118,0,0,0,36,130,0,0,0,0
0400040,BURNHAMVILLE TWP.      ,0,7,11B,4,75300,0,0,N,O,BURNHAMVILLE TOWNSHIP         ,7,T,N,040,0040,77,770040,412,55,328,21,0,0,349,188,135,13,0,3,0,0,3,0,150,166,17,8,2,3,0,3,7,88,242,0,8,8,0,100,234,0,0,0,87,251,0,0,0,0
0450045,BURTRUM                ,0,7,11B,4,75300,0,0,N,O,BURTRUM CITY                  ,7,C,N,045,0045,77,770045,78,15,72,6,0,0,78,22,43,5,2,3,0,0,3,0,26,43,4,4,1,2,1,0,7,11,63,0,1,1,0,12,61,0,0,0,8,66,0,0,0,0
0500050,CLARISSA               ,0,7,11B,2,75900,0,0,N,O,CLARISSA CITY                 ,7,C,N,050,0050,77,770050,373,40,305,20,0,0,325,126,157,21,0,10,1,0,9,0,128,166,14,6,0,3,0,3,7,51,250,0,7,7,0,74,243,0,0,0,69,248,0,0,0,0
0550055,EAGLE BEND             ,0,7,11B,2,75900,0,0,N,O,EAGLE BEND CITY               ,7,C,N,055,0055,77,770055,331,44,288,7,0,0,295,138,131,14,0,7,0,0,6,1,135,141,3,8,0,3,1,4,7,67,206,0,7,7,0,86,197,0,0,0,95,192,0,0,0,0
0600060,EAGLE VALLEY TWP.      ,0,7,11B,2,75900,0,0,N,O,EAGLE VALLEY TOWNSHIP         ,7,T,N,060,0060,77,770060,310,33,261,12,0,0,273,162,82,13,0,14,0,0,14,0,142,118,10,1,0,1,0,0,7,78,180,0,6,6,0,91,177,0,0,0,76,192,0,0,0,0
0650065,FAWN LAKE TWP.         ,0,7,11B,1,17000,0,0,N,O,FAWN LAKE TOWNSHIP            ,7,T,N,065,0065,77,770065,235,37,205,8,0,0,213,121,75,8,1,6,2,2,2,0,103,91,6,9,3,1,1,4,7,57,144,0,5,5,0,79,127,0,0,0,62,142,0,0,0,0
0700070,GERMANIA TWP.          ,0,7,11B,2,17000,0,0,N,O,GERMANIA TOWNSHIP             ,7,T,N,070,0070,77,770070,204,24,173,8,0,0,181,102,58,8,0,8,0,0,8,0,106,60,6,4,2,0,1,1,7,56,112,0,5,5,0,68,108,0,0,0,73,103,0,0,0,0
0750075,GORDON TWP.            ,0,7,11B,5,75300,0,0,N,O,GORDON TOWNSHIP               ,7,T,N,075,0075,77,770075,347,47,282,22,0,0,304,185,98,10,0,8,0,0,8,0,183,105,6,6,1,5,0,0,7,113,177,0,7,7,0,114,178,0,0,0,99,198,0,0,0,0
0790080,GREY EAGLE             ,0,7,11B,4,75300,0,0,N,O,GREY EAGLE CITY               ,7,C,N,079,0080,77,770080,179,35,165,7,0,0,172,85,69,6,2,9,0,1,7,1,85,72,7,5,1,1,0,3,7,51,113,0,4,4,0,63,103,0,0,0,52,114,0,0,0,0
0800085,GREY EAGLE TWP.        ,0,7,11B,4,75300,0,0,N,O,GREY EAGLE TOWNSHIP           ,7,T,N,080,0085,77,770085,439,28,300,30,0,0,330,182,118,11,1,13,0,2,11,0,154,146,16,6,2,2,0,2,7,106,205,0,7,7,0,130,185,0,0,0,90,230,0,0,0,0
0900090,HARTFORD TWP.          ,0,7,11B,4,75300,0,0,N,O,HARTFORD TOWNSHIP             ,7,T,N,090,0090,77,770090,354,34,272,19,0,0,291,157,105,10,1,9,0,0,9,0,144,130,11,3,2,0,1,0,7,73,192,0,12,12,0,93,191,0,0,0,76,207,0,0,0,0
0950095,HEWITT                 ,0,7,11B,2,78600,0,0,N,O,HEWITT CITY                   ,7,C,N,095,0095,77,770095,134,13,110,5,0,0,115,53,48,3,3,5,0,1,4,0,46,56,4,8,3,2,1,2,7,28,78,0,5,5,0,34,77,0,0,0,47,65,0,0,0,0
1000100,IONA TWP.              ,0,7,11B,3,75900,0,0,N,O,IONA TOWNSHIP                 ,7,T,N,100,0100,77,770100,198,20,173,4,0,0,177,75,80,7,0,14,0,0,14,0,82,86,4,4,1,0,0,3,7,33,135,0,3,3,0,41,132,0,0,0,38,136,0,0,0,0
1050105,KANDOTA TWP.           ,0,7,11B,5,75300,0,0,N,O,KANDOTA TOWNSHIP              ,7,T,N,105,0105,77,770105,340,39,279,11,0,0,290,159,101,10,0,16,0,0,15,1,160,114,9,2,0,2,0,0,7,91,182,0,3,3,0,111,161,0,0,0,93,180,0,0,0,0
1100110,LESLIE TWP.            ,0,7,11B,5,75900,0,0,N,O,LESLIE TOWNSHIP               ,7,T,N,110,0110,77,770110,398,59,335,33,0,0,368,186,145,22,0,8,0,0,8,0,171,174,11,5,2,1,0,2,7,108,236,0,8,8,0,131,219,0,0,0,103,247,0,0,0,0
1150115,LITTLE ELK TWP.        ,0,7,11B,4,75300,0,0,N,O,LITTLE ELK TOWNSHIP           ,7,T,N,115,0115,77,770115,167,19,140,10,0,0,150,82,51,5,0,10,1,0,9,0,78,59,6,4,0,1,0,3,7,39,92,0,6,6,0,48,98,0,0,0,41,101,0,0,0,0
1200120,LITTLE SAUK TWP.       ,0,7,11B,5,75300,0,0,N,O,LITTLE SAUK TOWNSHIP          ,7,T,N,120,0120,77,770120,354,49,310,8,0,0,318,183,90,17,1,23,0,0,23,0,171,110,14,15,7,3,1,4,7,92,204,0,8,8,0,115,192,0,0,0,96,212,0,0,0,0
1240126,LONG PRAIRIE           ,0,7,11B,3,75300,0,0,N,O,LONG PRAIRIE CITY             ,7,C,N,124,0126,77,770126,1596,248,1240,118,0,0,1358,751,501,54,1,25,2,1,21,1,668,597,43,23,4,11,3,5,7,407,876,0,22,22,0,449,856,0,0,0,299,1020,0,0,0,0
1250135,LONG PRAIRIE TWP.      ,0,7,11B,3,75300,0,0,N,O,LONG PRAIRIE TOWNSHIP         ,7,T,N,125,0135,77,770135,532,47,419,28,0,0,447,280,123,14,0,22,0,0,22,0,257,162,14,5,2,3,0,0,7,162,260,0,6,6,0,175,256,0,0,0,128,310,0,0,0,0
1350140,MORAN TWP.             ,0,7,11B,1,17000,0,0,N,O,MORAN TOWNSHIP                ,7,T,N,135,0140,77,770140,311,30,254,6,0,0,260,146,83,13,0,16,1,2,13,0,151,85,13,8,3,3,0,2,7,69,165,0,11,11,0,86,171,0,0,0,83,168,0,0,0,0
1400145,OSAKIS                 ,0,7,11B,5,21300,0,0,N,O,OSAKIS CITY                   ,7,C,N,140,0145,77,770145,104,16,82,7,0,0,89,32,47,7,0,1,0,0,1,0,35,48,2,3,0,0,1,2,7,33,51,0,3,3,0,38,49,0,0,0,31,56,0,0,0,0
1450150,REYNOLDS TWP.          ,0,7,11B,3,75300,0,0,N,O,REYNOLDS TOWNSHIP             ,7,T,N,145,0150,77,770150,305,42,258,22,0,0,280,147,89,12,0,28,1,0,27,0,139,113,10,10,6,2,0,2,7,89,164,0,16,16,0,103,167,0,0,0,76,196,0,0,0,0
1500155,ROUND PRAIRIE TWP.     ,0,7,11B,5,75300,0,0,N,O,ROUND PRAIRIE TOWNSHIP        ,7,T,N,150,0155,77,770155,333,42,280,10,0,0,290,161,97,9,0,19,0,0,19,0,143,123,13,6,2,2,0,2,7,78,186,0,9,9,0,103,175,0,0,0,71,209,0,0,0,0
1550160,STAPLES                ,0,7,11B,1,17000,0,0,N,O,STAPLES CITY                  ,7,C,N,155,0160,77,770160,1260,163,885,53,0,0,938,463,383,29,0,23,4,0,19,0,435,427,25,11,0,3,3,5,7,305,547,0,17,17,0,360,527,0,0,0,295,581,0,0,0,0
1600165,STAPLES TWP.           ,0,7,11B,1,17000,0,0,N,O,STAPLES TOWNSHIP              ,7,T,N,160,0165,77,770165,371,38,311,9,0,0,320,201,88,11,1,14,1,1,11,1,184,114,9,5,0,3,0,2,7,100,189,0,3,3,0,124,192,0,0,0,99,206,0,0,0,0
1650170,STOWE PRAIRIE TWP.     ,0,7,11B,2,15500,0,0,N,O,STOWE PRAIRIE TOWNSHIP        ,7,T,N,165,0170,77,770170,273,42,232,13,0,0,245,151,69,17,0,4,0,0,4,0,148,77,9,6,1,3,0,2,7,92,134,0,9,9,0,108,132,0,0,0,132,109,0,0,0,0
1700175,TURTLE CREEK TWP.      ,0,7,11B,4,78700,0,0,N,O,TURTLE CREEK TOWNSHIP         ,7,T,N,170,0175,77,770175,188,12,145,10,0,0,155,82,61,7,0,5,0,0,5,0,76,72,3,3,1,0,1,1,7,39,106,0,4,4,0,51,99,0,0,0,38,113,0,0,0,0
1750180,VILLARD TWP.           ,0,7,11B,1,17000,0,0,N,O,VILLARD TOWNSHIP              ,7,T,N,175,0180,77,770180,361,33,267,19,0,0,286,168,95,10,0,3,1,0,1,1,161,107,5,7,2,1,2,2,7,93,173,0,9,9,0,107,174,0,0,0,102,174,0,0,0,0
1800185,WARD TWP.              ,0,7,11B,4,17000,0,0,N,O,WARD TOWNSHIP                 ,7,T,N,180,0185,77,770185,303,22,243,17,0,0,260,131,102,11,0,9,0,0,9,0,130,113,4,5,1,0,0,4,7,58,180,0,7,7,0,87,165,0,0,0,57,195,0,0,0,0
1850190,WEST UNION TWP.        ,0,7,11B,5,74300,0,0,N,O,WEST UNION TOWNSHIP           ,7,T,N,185,0190,77,770190,206,23,175,7,0,0,182,109,51,4,0,18,0,0,18,0,112,64,4,1,0,0,0,1,7,57,117,0,2,2,0,67,109,0,0,0,52,124,0,0,0,0
1950195,WYKEHAM TWP.           ,0,7,11B,2,75900,0,0,N,O,WYKEHAM TOWNSHIP              ,7,T,N,195,0195,77,770195,224,17,186,7,0,0,193,105,64,13,1,6,0,0,6,0,104,79,4,6,1,2,2,1,7,60,119,0,8,8,0,67,123,0,0,0,64,127,0,0,0,0
0050005,ARTHUR TWP.            ,0,7,13A,2,80300,0,0,N,p,ARTHUR TOWNSHIP               ,8,T,N,005,0005,78,780005,64,2,48,48,0,0,52,30,18,2,0,2,0,0,2,0,25,25,2,0,0,0,0,0,7,21,30,0,1,1,0,35,10,7,0,0,39,10,3,0,0,0
0100010,BROWNS VALLEY          ,0,7,13A,1,80100,0,0,N,P,BROWNS VALLEY CITY            ,8,C,N,010,0010,78,780010,364,21,256,30,0,0,286,116,144,14,1,8,1,0,7,0,99,156,14,7,2,3,0,2,7,74,191,0,12,12,0,101,114,65,0,0,116,102,60,0,0,0
0150015,CLIFTON TWP.           ,0,7,13A,5,26400,0,0,N,P,CLIFTON TOWNSHIP              ,8,T,N,015,0015,78,780015,55,0,49,0,0,0,49,17,22,2,0,8,0,0,7,1,15,32,1,1,0,1,0,0,7,11,37,0,1,1,0,17,16,16,0,0,22,13,14,0,0,0
0200020,CROKE TWP.+DUMONT      ,0,7,13A,2,88800,0,0,N,P,CROKE TOWNSHIP                ,8,T,N,020,0020,78,780020,131,11,109,9,0,0,118,72,36,5,0,2,0,0,2,0,60,44,11,2,1,0,0,1,7,29,87,0,0,0,0,65,22,30,0,0,69,21,27,0,0,0
0250025,DOLLYMOUNT TWP.        ,0,7,13A,5,26400,0,0,N,P,DOLLYMOUNT TOWNSHIP           ,8,T,N,025,0025,78,780025,58,1,42,7,0,0,49,35,13,1,0,0,0,0,0,0,34,15,0,0,0,0,0,0,7,22,27,0,0,0,0,34,7,6,0,0,39,5,4,0,0,0
0350030,FOLSOM TWP.            ,0,7,13A,2,80100,0,0,N,P,FOLSOM TOWNSHIP               ,8,T,N,035,0030,78,780030,79,9,66,6,0,0,72,32,32,6,0,2,0,0,2,0,32,33,3,4,0,0,1,3,7,25,45,0,1,1,0,30,21,20,0,0,45,17,8,0,0,0
0400035,LAKE VALLEY TWP.       ,0,7,13A,3,80300,0,0,N,P,LAKE VALLEY TOWNSHIP          ,8,T,N,040,0035,78,780035,170,8,128,20,0,0,148,85,49,10,0,1,0,0,1,0,71,69,6,1,1,0,0,0,7,35,108,0,3,3,0,70,30,45,0,0,89,23,33,0,0,0
0450040,LEONARDSVILLE TWP.     ,0,7,13A,5,77100,0,0,N,P,LEONARDSVILLE TOWNSHIP        ,8,T,N,045,0040,78,780040,75,6,64,5,0,0,69,47,19,1,0,2,1,0,0,1,42,26,0,0,0,0,0,0,7,33,35,0,0,0,0,53,12,4,0,0,54,10,5,0,0,0
0500045,MONSON TWP.            ,0,7,13A,5,85200,0,0,N,P,MONSON TOWNSHIP               ,8,T,N,050,0045,78,780045,102,8,81,8,0,0,89,58,25,1,1,4,0,0,4,0,52,31,4,1,1,0,0,0,7,27,59,0,2,2,0,63,15,11,0,0,62,15,9,0,0,0
0550050,PARNELL TWP.           ,0,7,13A,2,5500,0,0,N,P,PARNELL TOWNSHIP              ,8,T,N,055,0050,78,780050,46,3,35,5,0,0,40,23,11,3,0,3,0,1,2,0,23,15,2,0,0,0,0,0,7,19,20,0,1,1,0,22,8,10,0,0,21,7,12,0,0,0
0600055,REDPATH TWP.           ,0,7,13A,5,85200,0,0,N,P,REDPATH TOWNSHIP              ,8,T,N,060,0055,78,780055,29,0,22,0,0,0,22,6,15,1,0,0,0,0,0,0,2,18,2,0,0,0,0,0,7,1,18,0,1,1,0,4,10,7,0,0,10,6,4,0,0,0
0650060,TARA TWP.              ,0,7,13A,2,88800,0,0,N,P,TARA TOWNSHIP                 ,8,T,N,065,0060,78,780060,79,1,58,8,0,0,66,42,23,1,0,0,0,0,0,0,36,27,2,1,0,0,0,1,7,15,49,0,1,1,0,34,19,12,0,0,39,16,11,0,0,0
0700065,TAYLOR TWP.            ,0,7,13A,5,85200,0,0,N,P,TAYLOR TOWNSHIP               ,8,T,N,070,0065,78,780065,61,10,53,8,0,0,61,47,12,1,0,1,0,0,1,0,45,16,0,0,0,0,0,0,7,26,35,0,0,0,0,44,12,5,0,0,49,8,3,0,0,0
0740070,TINTAH                 ,0,7,13A,5,85200,0,0,N,P,TINTAH CITY                   ,8,C,N,074,0070,78,780070,39,10,41,2,0,0,43,21,11,2,0,8,0,0,8,0,27,13,1,1,0,1,0,0,7,13,28,0,1,1,0,25,8,9,0,0,27,8,5,0,0,0
0750075,TINTAH TWP.            ,0,7,13A,5,85200,0,0,N,P,TINTAH TOWNSHIP               ,8,T,N,075,0075,78,780075,32,4,29,3,0,0,32,24,5,0,0,3,0,0,3,0,20,12,0,0,0,0,0,0,7,14,18,0,0,0,0,18,7,7,0,0,25,4,3,0,0,0
0850080,WALLS TWP.             ,0,7,13A,2,80300,0,0,N,P,WALLS TOWNSHIP                ,8,T,N,085,0080,78,780080,51,2,42,1,0,0,43,24,18,1,0,0,0,0,0,0,21,21,1,0,0,0,0,0,7,8,34,0,0,0,0,16,14,11,0,0,22,11,8,0,0,0
0900085,WHEATON P-1            ,0,7,13A,4,80300,0,0,N,P,WHEATON CITY                  ,8,C,N,090,0085,78,780085,536,55,456,40,0,0,496,221,245,21,0,7,0,0,7,0,202,259,21,9,2,3,1,3,7,127,341,0,10,10,0,208,141,136,0,0,257,116,105,0,0,0
0900090,WHEATON P-2            ,0,7,13A,3,80300,0,0,N,P,WHEATON CITY                  ,8,C,N,090,0090,78,780090,422,20,329,25,0,0,354,155,177,13,1,8,0,0,8,0,132,207,9,6,3,0,1,2,7,76,268,0,4,4,0,156,117,75,0,0,198,91,58,0,0,0
0950095,WINDSOR TWP.           ,0,7,13A,2,80100,0,0,N,P,WINDSOR TOWNSHIP              ,8,T,N,095,0095,78,780095,36,2,30,0,0,0,30,19,9,1,0,0,0,0,0,0,16,14,0,0,0,0,0,0,7,12,18,0,0,0,0,19,6,5,0,0,15,11,4,0,0,0
0050005,BELLECHESTER           ,0,1,29B,2,25300,0,0,N,P,BELLECHESTER CITY             ,3,C,N,005,0005,79,790005,25,1,23,0,0,0,23,14,6,3,0,0,0,0,0,0,12,10,1,0,0,0,0,0,1,14,6,0,1,0,1,20,2,0,0,0,16,6,0,0,0,0
0100010,CHESTER TWP            ,0,1,29B,2,25300,0,0,N,P,CHESTER TOWNSHIP              ,3,T,N,010,0010,79,790010,242,25,220,3,0,0,223,136,73,9,0,2,0,0,2,0,126,86,8,3,0,0,2,1,1,141,76,0,3,0,3,146,72,0,0,0,145,71,0,0,0,0
